"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","State.y","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State"
"New Braunfels,TX,City","New Braunfels",0,3,2,9,17,92,9,2017,1,"TX","New Braunfels,TX","City",14,118,"New Braunfels","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111942,NA,NA,"","","TX0460100","New Braunfels","TX","South","West South Central","new braunfels","TX",91816,"city 100,000 thru 249,999",NA,NA,NA,NA,91816,"New Braunfels, TX","City","South"
"New Britain,CT,City","New Britain",0,4,7,7,49,88,23,2017,1,"CT","New Britain,CT","City",18,160,"New Britain","CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",74609,NA,NA,"","","CT0008900","New Britain","CT","Northeast","New England","new britain","CT",74528,"city 50,000 thru 99,999",NA,NA,NA,NA,74528,"New Britain, CT","City","Northeast"
"New Hanover,NC,County","New Hanover",0,0,4,8,38,112,5,2017,1,"NC","New Hanover,NC","County",12,155,"New Hanover","NC","From NC","State UCR","Provided by State UCR Program",105363,NA,NA,"","","NC0650000","New Hanover","NC","South","South Atlantic","new hanover","NC",108345,"msa-county 100,000+",NA,NA,NA,NA,108345,"New Hanover, NC","County","South"
"New Orleans,LA,City","New Orleans",23,NA,114,116,250,959,218,2017,1,"LA","New Orleans,LA","City",253,1427,"New Orleans","LA","https://data.nola.gov/Public-Safety-and-Preparedness/Electronic-Police-Report-2024/c5iy-ew8n/explore/query/SELECT%0A%20%20%60item_number%60%2C%0A%20%20%60district%60%2C%0A%20%20%60location%60%2C%0A%20%20%60disposition%60%2C%0A%20%20%60signal_type%60%2C%0A%20%20%60signal_description%60%2C%0A%20%20%60occurred_date_time%60%2C%0A%20%20%60charge_code%60%2C%0A%20%20%60charge_description%60%2C%0A%20%20%60offender_number%60%2C%0A%20%20%60offenderid%60%2C%0A%20%20%60offenderstatus%60%2C%0A%20%20%60offender_race%60%2C%0A%20%20%60offender_gender%60%2C%0A%20%20%60offender_age%60%2C%0A%20%20%60victim_number%60%2C%0A%20%20%60persontype%60%2C%0A%20%20%60victim_race%60%2C%0A%20%20%60victim_gender%60%2C%0A%20%20%60victim_age%60%2C%0A%20%20%60victim_fatal_status%60%2C%0A%20%20%60hate_crime%60%2C%0A%20%20%60report_type%60/page/filter","Agency RMS","Open Source",364197,NA,NA,"","","LANPD0000","New Orleans","LA","South","West South Central","new orleans","LA",361802,"city 250,000 thru 499,999",NA,NA,NA,NA,361802,"New Orleans, LA","City","South"
"New Rochelle,NY,City","New Rochelle",0,0,2,9,1,88,5,2024,12,"NY","New Rochelle,NY","City",11,94,"New Rochelle","NY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",83357,NA,NA,"","","NY0590400","New Rochelle","NY","Northeast","Middle Atlantic","new rochelle","NY",84960,"city 50,000 thru 99,999",NA,NA,NA,NA,84960,"New Rochelle, NY","City","Northeast"
"New York City,NY,City","New York City",24,112,1246,1646,1097,3580,462,2017,1,"NY","New York City,NY","City",3028,5139,"New York City","NY","https://compstat.nypdonline.org/","Agency Aggregated","Open Source",8184044,NA,NA,"","","NY0303000","New York City","NY","Northeast","Middle Atlantic","new york","NY",8299271,"city 1,000,000+",NA,NA,NA,NA,8299271,"New York City, NY","City","Northeast"
"Newark,NJ,City","Newark",0,8,25,69,25,144,296,2023,11,"NJ","Newark,NJ","City",102,465,"Newark","NJ","https://www.newarkpublicsafety.org/npd/crime-statistics/","Agency Aggregated","Open Source",303827,NA,NA,"","","NJNPD0000","Newark","NJ","Northeast","Middle Atlantic","newark","NJ",309708,"city 250,000 thru 499,999",NA,NA,NA,NA,309708,"Newark, NJ","City","Northeast"
"Newark,OH,City","Newark",0,3,0,0,9,30,5,2017,1,"OH","Newark,OH","City",3,44,"Newark","OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",51147,NA,NA,"","","OH0450100","Newark","OH","Midwest","East North Central","newark","OH",51394,"city 50,000 thru 99,999",NA,NA,NA,NA,51394,"Newark, OH","City","Midwest"
"Newport Beach,CA,City","Newport Beach",0,4,0,5,21,141,6,2017,9,"CA","Newport Beach,CA","City",9,168,"Newport Beach","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",83392,NA,NA,"","","CA0301400","Newport Beach","CA","West","Pacific","newport beach","CA",81811,"city 50,000 thru 99,999",NA,NA,NA,NA,81811,"Newport Beach, CA","City","West"
"Noblesville,IN,City","Noblesville",0,3,0,1,1,30,10,2023,11,"IN","Noblesville,IN","City",4,41,"Noblesville","IN","https://cde.state.mn.us/","Crime Data Explorer","Open Source",74211,NA,NA,"Inferred Nov-Dec 2022","","IN0290200","Noblesville","IN","Midwest","East North Central","noblesville","IN",75216,"city 50,000 thru 99,999",NA,NA,NA,NA,75216,"Noblesville, IN","City","Midwest"
"Norfolk,VA,City","Norfolk",0,2,7,68,38,520,40,2025,5,"VA","Norfolk,VA","City",77,598,"Norfolk","VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",230849,NA,NA,"","","VA1170000","Norfolk","VA","South","South Atlantic","norfolk","VA",230460,"city 100,000 thru 249,999",NA,NA,NA,NA,230460,"Norfolk, VA","City","South"
"North Bergen Township,NJ,City","North Bergen Township",0,0,3,5,6,27,3,2017,1,"NJ","North Bergen Township,NJ","City",8,36,"North Bergen Township","NJ","http://www.northbergenpolice.com/report/datasets/crime-statistics/","Agency Aggregated","Open Source",59147,NA,NA,"","","NJ0090800","North Bergen Township","NJ","Northeast","Middle Atlantic","north bergen township","NJ",59532,"city 50,000 thru 99,999",NA,NA,NA,NA,59532,"North Bergen Township, NJ","City","Northeast"
"North Charleston,SC,City","North Charleston",1,10,15,83,38,351,53,2021,3,"SC","North Charleston,SC","City",109,442,"North Charleston","SC","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",120162,NA,NA,"","","SC0100800","North Charleston","SC","South","South Atlantic","north charleston","SC",93223,"city 100,000 thru 249,999",NA,NA,NA,NA,93223,"North Charleston, SC","City","South"
"North Little Rock,AR,City","North Little Rock",1,1,6,52,30,146,17,2020,7,"AR","North Little Rock,AR","City",60,193,"North Little Rock","AR","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",64612,NA,NA,"","","AR0600300","North Little Rock","AR","South","West South Central","north little rock","AR",64487,"city 50,000 thru 99,999",NA,NA,NA,NA,64487,"North Little Rock, AR","City","South"
"North Richland Hills,TX,City","North Richland Hills",0,3,4,5,18,96,14,2017,1,"TX","North Richland Hills,TX","City",12,128,"North Richland Hills","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",70853,NA,NA,"","","TX2202100","North Richland Hills","TX","South","West South Central","north richland hills","TX",70780,"city 50,000 thru 99,999",NA,NA,NA,NA,70780,"North Richland Hills, TX","City","South"
"Novi,MI,City","Novi",0,0,1,2,3,24,1,2025,2,"MI","Novi,MI","City",3,28,"Novi","MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",66482,NA,NA,"","","MI6362700","Novi","MI","Midwest","East North Central","novi","MI",66366,"city 50,000 thru 99,999",NA,NA,NA,NA,66366,"Novi, MI","City","Midwest"
"O'Fallon,MO,City","O'Fallon",0,2,1,5,2,81,4,2017,1,"MO","O'Fallon,MO","City",8,87,"O'Fallon","MO","https://showmecrime.mo.gov/","State UCR","Open Source",94702,NA,NA,"","","MO0920100","O'Fallon","MO","Midwest","West North Central","o'fallon","MO",94911,"city 50,000 thru 99,999",NA,NA,NA,NA,94911,"O'Fallon, MO","City","Midwest"
"Oak Lawn,IL,City","Oak Lawn",1,0,3,1,9,38,1,2017,1,"IL","Oak Lawn,IL","City",5,48,"Oak Lawn","IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",55368,NA,NA,"Inferred Jan 2021 counts from annual average","","IL0168000","Oak Lawn","IL","Midwest","East North Central","oak lawn","IL",54953,"city 50,000 thru 99,999",NA,NA,NA,NA,54953,"Oak Lawn, IL","City","Midwest"
"Oceanside,CA,City","Oceanside",0,7,11,30,33,185,24,2024,3,"CA","Oceanside,CA","City",48,242,"Oceanside","CA","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",171348,NA,NA,"","","CA0371000","Oceanside","CA","West","Pacific","oceanside","CA",168725,"city 100,000 thru 249,999",NA,NA,NA,NA,168725,"Oceanside, CA","City","West"
"Odessa,TX,City","Odessa",1,4,10,43,45,201,14,2017,1,"TX","Odessa,TX","City",58,260,"Odessa","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111922,NA,NA,"","","TX0680200","Odessa","TX","South","West South Central","odessa","TX",111867,"city 100,000 thru 249,999",NA,NA,NA,NA,111867,"Odessa, TX","City","South"
"Ogden,UT,City","Ogden",0,11,6,27,29,166,29,2020,6,"UT","Ogden,UT","City",44,224,"Ogden","UT","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",86593,NA,NA,"","","UT0290100","Ogden","UT","West","Mountain","ogden","UT",87258,"city 50,000 thru 99,999",NA,NA,NA,NA,87258,"Ogden, UT","City","West"
"Oklahoma City,OK,City","Oklahoma City",5,36,48,234,281,1091,237,2024,1,"OK","Oklahoma City,OK","City",323,1609,"Oklahoma City","OK","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",700764,NA,NA,"","","OK0550600","Oklahoma City","OK","South","West South Central","oklahoma city","OK",537406,"city 500,000 thru 999,999",NA,NA,NA,NA,537406,"Oklahoma City, OK","City","South"
"Omaha,NE,City","Omaha",1,21,12,82,85,881,217,2025,1,"NE","Omaha,NE","City",116,1183,"Omaha","NE","https://police.cityofomaha.org/opd-crime-statistics","Agency Aggregated","Open Source",481471,NA,NA,"","","NB0280200","Omaha","NE","Midwest","West North Central","omaha","NE",480235,"city 250,000 thru 499,999",NA,NA,NA,NA,480235,"Omaha, NE","City","Midwest"
"Onslow,NC,County","Onslow",0,2,3,7,96,122,8,2017,1,"NC","Onslow,NC","County",12,226,"Onslow","NC","From NC","State UCR","Provided by State UCR Program",125993,NA,NA,"","","NC0670000","Onslow","NC","South","South Atlantic","onslow","NC",131244,"msa-county 100,000+",NA,NA,NA,NA,131244,"Onslow, NC","County","South"
"Orem,UT,City","Orem",0,11,1,14,16,128,22,2021,8,"UT","Orem,UT","City",26,166,"Orem","UT","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",94682,NA,NA,"","","UT0250300","Orem","UT","West","Mountain","orem","UT",94571,"city 50,000 thru 99,999",NA,NA,NA,NA,94571,"Orem, UT","City","West"
"Oshkosh,WI,City","Oshkosh",0,1,4,11,13,77,5,2017,1,"WI","Oshkosh,WI","City",16,95,"Oshkosh","WI","https://www.oshkoshpd.com/MonthlyCrimeStats/Default.aspx","Agency Aggregated","Open Source",65548,NA,NA,"","","WI0710300","Oshkosh","WI","Midwest","East North Central","oshkosh","WI",65994,"city 50,000 thru 99,999",NA,NA,NA,NA,65994,"Oshkosh, WI","City","Midwest"
"Owensboro,KY,City","Owensboro",0,1,5,3,43,165,11,2018,11,"KY","Owensboro,KY","City",9,219,"Owensboro","KY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",59937,NA,NA,"","","KY0300100","Owensboro","KY","South","East South Central","owensboro","KY",60096,"city 50,000 thru 99,999",NA,NA,NA,NA,60096,"Owensboro, KY","City","South"
"Oxnard,CA,City","Oxnard",2,5,42,34,83,362,54,2017,1,"CA","Oxnard,CA","City",83,499,"Oxnard","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",199508,NA,NA,"","","CA0560400","Oxnard","CA","West","Pacific","oxnard","CA",197361,"city 100,000 thru 249,999",NA,NA,NA,NA,197361,"Oxnard, CA","City","West"
"Palatine,IL,City","Palatine",0,0,2,1,3,36,1,2017,1,"IL","Palatine,IL","City",3,40,"Palatine","IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",64407,NA,NA,"Inferred Jan-Mar 2021 counts from annual average","","IL0168400","Palatine","IL","Midwest","East North Central","palatine","IL",63960,"city 50,000 thru 99,999",NA,NA,NA,NA,63960,"Palatine, IL","City","Midwest"
"Palo Alto,CA,City","Palo Alto",0,0,0,3,21,140,17,2020,7,"CA","Palo Alto,CA","City",3,178,"Palo Alto","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",64855,NA,NA,"","","CA0431200","Palo Alto","CA","West","Pacific","palo alto","CA",65079,"city 50,000 thru 99,999",NA,NA,NA,NA,65079,"Palo Alto, CA","City","West"
"Parker,CO,City","Parker",0,2,0,4,6,36,3,2017,1,"CO","Parker,CO","City",6,45,"Parker","CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",62431,NA,NA,"","","CO0180500","Parker","CO","West","Mountain","parker","CO",64088,"city 50,000 thru 99,999",NA,NA,NA,NA,64088,"Parker, CO","City","West"
"Parker,TX,County","Parker",0,4,1,3,13,39,5,2017,1,"TX","Parker,TX","County",8,57,"Parker","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",114776,NA,NA,"","","TX1840000","Parker","TX","South","West South Central","parker","TX",120283,"msa-county 100,000+",NA,NA,NA,NA,120283,"Parker, TX","County","South"
"Parma,OH,City","Parma",0,6,4,4,16,52,14,2017,1,"OH","Parma,OH","City",14,82,"Parma","OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",78913,NA,NA,"","","OH0184200","Parma","OH","Midwest","East North Central","parma","OH",78967,"city 50,000 thru 99,999",NA,NA,NA,NA,78967,"Parma, OH","City","Midwest"
"Pasadena,CA,City","Pasadena",0,4,5,20,63,140,26,2020,10,"CA","Pasadena,CA","City",29,229,"Pasadena","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",132210,NA,NA,"","","CA0195300","Pasadena","CA","West","Pacific","pasadena","CA",131966,"city 100,000 thru 249,999",NA,NA,NA,NA,131966,"Pasadena, CA","City","West"
"Paterson,NJ,City","Paterson",1,3,23,51,81,141,65,2017,4,"NJ","Paterson,NJ","City",78,287,"Paterson","NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",155991,NA,NA,"","Inferred Jun - Dec 2021 from annual total","NJ0160800","Paterson","NJ","Northeast","Middle Atlantic","paterson","NJ",158903,"city 100,000 thru 249,999",NA,NA,NA,NA,158903,"Paterson, NJ","City","Northeast"
"Pawtucket,RI,City","Pawtucket",0,1,2,23,41,104,12,2017,1,"RI","Pawtucket,RI","City",26,157,"Pawtucket","RI","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",75100,NA,NA,"","","RI0040800","Pawtucket","RI","Northeast","New England","pawtucket","RI",76400,"city 50,000 thru 99,999",NA,NA,NA,NA,76400,"Pawtucket, RI","City","Northeast"
"Pearland,TX,City","Pearland",1,3,1,9,26,158,8,2017,1,"TX","Pearland,TX","City",14,192,"Pearland","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",127433,NA,NA,"","","TX0201000","Pearland","TX","South","West South Central","pearland","TX",114299,"city 100,000 thru 249,999",NA,NA,NA,NA,114299,"Pearland, TX","City","South"
"Petaluma,CA,City","Petaluma",0,3,5,31,17,70,11,2022,4,"CA","Petaluma,CA","City",39,98,"Petaluma","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58099,NA,NA,"","","CA0490800","Petaluma","CA","West","Pacific","petaluma","CA",58493,"city 50,000 thru 99,999",NA,NA,NA,NA,58493,"Petaluma, CA","City","West"
"Pflugerville,TX,City","Pflugerville",0,4,2,5,10,79,2,2017,1,"TX","Pflugerville,TX","City",11,91,"Pflugerville","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65599,NA,NA,"","","TX2270900","Pflugerville","TX","South","West South Central","pflugerville","TX",65056,"city 50,000 thru 99,999",NA,NA,NA,NA,65056,"Pflugerville, TX","City","South"
"Pharr,TX,City","Pharr",0,2,8,6,21,106,1,2017,1,"TX","Pharr,TX","City",16,128,"Pharr","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",80359,NA,NA,"","","TX1081100","Pharr","TX","South","West South Central","pharr","TX",80604,"city 50,000 thru 99,999",NA,NA,NA,NA,80604,"Pharr, TX","City","South"
"Philadelphia,PA,City","Philadelphia",30,111,582,591,544,2785,464,2017,1,"PA","Philadelphia,PA","City",1314,3793,"Philadelphia","PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",1550843,NA,NA,"","","PAPEP0000","Philadelphia","PA","Northeast","Middle Atlantic","philadelphia","PA",1549259,"city 1,000,000+",NA,NA,NA,NA,1549259,"Philadelphia, PA","City","Northeast"
"Phoenix,AZ,City","Phoenix",9,80,282,524,1170,3265,700,2017,1,"AZ","Phoenix,AZ","City",895,5135,"Phoenix","AZ","https://www.phoenix.gov/administration/departments/police/crime-stats-data/crime-stats-maps.html","Agency Aggregated","Open Source",1660686,NA,NA,"","","AZ0072300","Phoenix","AZ","West","Mountain","phoenix","AZ",1662809,"city 1,000,000+",NA,NA,NA,NA,1662809,"Phoenix, AZ","City","West"
"Pima,AZ,County","Pima",2,4,12,23,173,546,68,2017,1,"AZ","Pima,AZ","County",41,787,"Pima","AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",365222,NA,NA,"Inferred Jan-Feb 2019 from annual average","","AZ0100000","Pima","AZ","West","Mountain","pima","AZ",379189,"msa-county 100,000+",NA,NA,NA,NA,379189,"Pima, AZ","County","West"
"Pinal,AZ,County","Pinal",3,3,2,10,48,123,13,2017,1,"AZ","Pinal,AZ","County",18,184,"Pinal","AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",229832,NA,NA,"","","AZ0110000","Pinal","AZ","West","Mountain","pinal","AZ",241417,"msa-county 100,000+",NA,NA,NA,NA,241417,"Pinal, AZ","County","West"
"Pittsburgh,PA,City","Pittsburgh",4,9,91,105,167,695,69,2017,1,"PA","Pittsburgh,PA","City",209,931,"Pittsburgh","PA","https://data.wprdc.org/dataset/monthly-criminal-activity-dashboard/resource/bd41992a-987a-4cca-8798-fbe1cd946b07","Agency RMS","Open Source",304825,NA,NA,"","","PAPPD0000","Pittsburgh","PA","Northeast","Middle Atlantic","pittsburgh","PA",317177,"city 250,000 thru 499,999",NA,NA,NA,NA,317177,"Pittsburgh, PA","City","Northeast"
"Pittsfield,MA,City","Pittsfield",0,12,2,20,53,74,2,2017,1,"MA","Pittsfield,MA","City",34,129,"Pittsfield","MA","From Pittsfield PD","Agency Aggregated","Provided by Agency",43078,NA,NA,"","","MA0022200","Pittsfield","MA","Northeast","New England","pittsfield","MA",42835,"city 25,000 thru 49,999",NA,NA,NA,NA,42835,"Pittsfield, MA","City","Northeast"
"Placer,CA,County","Placer",0,3,0,18,44,101,5,2017,1,"CA","Placer,CA","County",21,150,"Placer","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",125007,NA,NA,"","","CA0310000","Placer","CA","West","Pacific","placer","CA",130016,"msa-county 100,000+",NA,NA,NA,NA,130016,"Placer, CA","County","West"
"Plano,TX,City","Plano",1,9,9,20,59,363,37,2017,1,"TX","Plano,TX","City",39,459,"Plano","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",291140,NA,NA,"","","TX0430600","Plano","TX","South","West South Central","plano","TX",285765,"city 250,000 thru 499,999",NA,NA,NA,NA,285765,"Plano, TX","City","South"
"Pleasanton,CA,City","Pleasanton",0,0,3,4,17,79,12,2024,1,"CA","Pleasanton,CA","City",7,108,"Pleasanton","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",75238,NA,NA,"","","CA0011100","Pleasanton","CA","West","Pacific","pleasanton","CA",73054,"city 50,000 thru 99,999",NA,NA,NA,NA,73054,"Pleasanton, CA","City","West"
"Plymouth,MN,City","Plymouth",0,2,1,2,16,62,3,2017,1,"MN","Plymouth,MN","City",5,81,"Plymouth","MN","https://cde.state.mn.us/","State UCR","Open Source",77576,NA,NA,"","","MN0271700","Plymouth","MN","Midwest","West North Central","plymouth","MN",76577,"city 50,000 thru 99,999",NA,NA,NA,NA,76577,"Plymouth, MN","City","Midwest"
"Pocatello,ID,City","Pocatello",0,1,1,16,32,75,10,2017,1,"ID","Pocatello,ID","City",18,117,"Pocatello","ID","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",58390,NA,NA,"","","ID0030200","Pocatello","ID","West","Mountain","pocatello","ID",58618,"city 50,000 thru 99,999",NA,NA,NA,NA,58618,"Pocatello, ID","City","West"
