"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","State.y","city_state.y","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","population.x","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population.y","Agency_Type.y"
"New Rochelle,NY,City","New Rochelle",0,0,2,10,11,84,3,2017,1,"NY","New Rochelle,NY","City",12,98,"New Rochelle","NY","New Rochelle ,NY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",84960,NA,NA,"","","NY0590400","New Rochelle","NY","Northeast","Middle Atlantic",83357,"new rochelle","NY",84960,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"New York City,NY,City","New York City",24,112,1246,1646,1097,3580,462,2017,1,"NY","New York City,NY","City",3028,5139,"New York City","NY","New York City ,NY","https://compstat.nypdonline.org/","Agency Aggregated","Open Source",8184044,NA,NA,"","","NY0303000","New York City","NY","Northeast","Middle Atlantic",8184044,"new york","NY",8299271,"city 1,000,000+",NA,NA,NA,NA,NA,"City"
"Newark,NJ,City","Newark",3,10,80,75,79,245,179,2017,1,"NJ","Newark,NJ","City",168,503,"Newark","NJ","Newark ,NJ","https://www.newarkpublicsafety.org/npd/crime-statistics/","Agency Aggregated","Open Source",303827,NA,NA,"","","NJNPD0000","Newark","NJ","Northeast","Middle Atlantic",303827,"newark","NJ",309708,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Newark,OH,City","Newark",0,3,0,0,9,30,5,2017,1,"OH","Newark,OH","City",3,44,"Newark","OH","Newark ,OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",51147,NA,NA,"","","OH0450100","Newark","OH","Midwest","East North Central",51147,"newark","OH",51394,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Newport Beach,CA,City","Newport Beach",0,3,0,9,43,109,10,2017,1,"CA","Newport Beach,CA","City",12,162,"Newport Beach","CA","Newport Beach ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",83392,NA,NA,"","","CA0301400","Newport Beach","CA","West","Pacific",83392,"newport beach","CA",81811,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Newport News,VA,City","Newport News",3,7,21,35,84,335,37,2017,1,"VA","Newport News,VA","City",66,456,"Newport News","VA","Newport News ,VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",183600,NA,NA,"","","VA1160000","Newport News","VA","South","South Atlantic",183600,"newport news","VA",183563,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Newton,MA,City","Newton",0,0,1,5,6,27,0,2017,1,"MA","Newton,MA","City",6,33,"Newton","MA","Newton ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",86996,NA,NA,"","","MA0093300","Newton","MA","Northeast","New England",86996,"newton","MA",89935,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Norfolk,VA,City","Norfolk",3,7,35,93,115,647,57,2017,1,"VA","Norfolk,VA","City",138,819,"Norfolk","VA","Norfolk ,VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",230849,NA,NA,"","","VA1170000","Norfolk","VA","South","South Atlantic",230849,"norfolk","VA",230460,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"North Charleston,SC,City","North Charleston",3,5,39,41,76,415,58,2017,1,"SC","North Charleston,SC","City",88,549,"North Charleston","SC","North Charleston ,SC","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",93223,NA,NA,"","","SC0100800","North Charleston","SC","South","South Atlantic",120162,"north charleston","SC",93223,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"North Las Vegas,NV,City","North Las Vegas",1,7,41,145,152,236,109,2017,1,"NV","North Las Vegas,NV","City",194,497,"North Las Vegas","NV","North Las Vegas ,NV","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",290751,NA,NA,"","","NV0020200","North Las Vegas","NV","West","Mountain",290751,"north las vegas","NV",293100,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"North Little Rock,AR,City","North Little Rock",2,2,6,34,65,162,58,2017,1,"AR","North Little Rock,AR","City",44,285,"North Little Rock","AR","North Little Rock ,AR","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",64487,NA,NA,"","","AR0600300","North Little Rock","AR","South","West South Central",64612,"north little rock","AR",64487,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"North Richland Hills,TX,City","North Richland Hills",0,3,4,5,18,96,14,2017,1,"TX","North Richland Hills,TX","City",12,128,"North Richland Hills","TX","North Richland Hills ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",70853,NA,NA,"","","TX2202100","North Richland Hills","TX","South","West South Central",70853,"north richland hills","TX",70780,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Novi,MI,City","Novi",0,0,0,6,1,30,3,2023,5,"MI","Novi,MI","City",6,34,"Novi","MI","Novi ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",66482,NA,NA,"","","MI6362700","Novi","MI","Midwest","East North Central",66482,"novi","MI",66366,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"O'Fallon,MO,City","O'Fallon",0,2,1,5,2,81,4,2017,1,"MO","O'Fallon,MO","City",8,87,"O'Fallon","MO","O'Fallon ,MO","https://showmecrime.mo.gov/","State UCR","Open Source",94702,NA,NA,"","","MO0920100","O'Fallon","MO","Midwest","West North Central",94702,"o'fallon","MO",94911,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Oak Lawn,IL,City","Oak Lawn",1,0,3,1,9,38,1,2017,1,"IL","Oak Lawn,IL","City",5,48,"Oak Lawn","IL","Oak Lawn ,IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",55368,NA,NA,"Inferred Jan 2021 counts from annual average","","IL0168000","Oak Lawn","IL","Midwest","East North Central",55368,"oak lawn","IL",54953,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Oceanside,CA,City","Oceanside",0,7,11,30,33,185,24,2024,3,"CA","Oceanside,CA","City",48,242,"Oceanside","CA","Oceanside ,CA","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",171348,NA,NA,"","","CA0371000","Oceanside","CA","West","Pacific",171348,"oceanside","CA",168725,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Odessa,TX,City","Odessa",1,4,10,43,45,201,14,2017,1,"TX","Odessa,TX","City",58,260,"Odessa","TX","Odessa ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111922,NA,NA,"","","TX0680200","Odessa","TX","South","West South Central",111922,"odessa","TX",111867,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Ogden,UT,City","Ogden",1,3,9,30,36,199,24,2017,1,"UT","Ogden,UT","City",43,259,"Ogden","UT","Ogden ,UT","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",86593,NA,NA,"","","UT0290100","Ogden","UT","West","Mountain",86593,"ogden","UT",87258,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Oklahoma City,OK,City","Oklahoma City",10,51,109,268,535,1460,271,2017,1,"OK","Oklahoma City,OK","City",438,2266,"Oklahoma City","OK","Oklahoma City ,OK","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",537406,NA,NA,"","","OK0550600","Oklahoma City","OK","South","West South Central",700764,"oklahoma city","OK",537406,"city 500,000 thru 999,999",NA,NA,NA,NA,NA,"City"
"Omaha,NE,City","Omaha",1,21,12,82,85,881,217,2025,1,"NE","Omaha,NE","City",116,1183,"Omaha","NE","Omaha ,NE","https://police.cityofomaha.org/opd-crime-statistics","Agency Aggregated","Open Source",481471,NA,NA,"","","NB0280200","Omaha","NE","Midwest","West North Central",481471,"omaha","NE",480235,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Onslow,NC,County","Onslow",0,2,3,7,96,122,8,2017,1,"NC","Onslow,NC","County",12,226,"Onslow","NC","Onslow ,NC","From NC","State UCR","Provided by State UCR Program",125993,NA,NA,"","","NC0670000","Onslow","NC","South","South Atlantic",125993,"onslow","NC",131244,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Orem,UT,City","Orem",0,0,2,2,14,118,17,2017,1,"UT","Orem,UT","City",4,149,"Orem","UT","Orem ,UT","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",94682,NA,NA,"","","UT0250300","Orem","UT","West","Mountain",94682,"orem","UT",94571,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Owensboro,KY,City","Owensboro",0,8,8,10,47,145,12,2017,1,"KY","Owensboro,KY","City",26,204,"Owensboro","KY","Owensboro ,KY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",60096,NA,NA,"","","KY0300100","Owensboro","KY","South","East South Central",59937,"owensboro","KY",60096,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Palatine,IL,City","Palatine",0,0,2,1,3,36,1,2017,1,"IL","Palatine,IL","City",3,40,"Palatine","IL","Palatine ,IL","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",64407,NA,NA,"Inferred Jan-Mar 2021 counts from annual average","","IL0168400","Palatine","IL","Midwest","East North Central",64407,"palatine","IL",63960,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Palo Alto,CA,City","Palo Alto",0,0,5,2,20,191,11,2017,1,"CA","Palo Alto,CA","City",7,222,"Palo Alto","CA","Palo Alto ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",64855,NA,NA,"","","CA0431200","Palo Alto","CA","West","Pacific",64855,"palo alto","CA",65079,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Parker,CO,City","Parker",0,2,0,4,6,36,3,2017,1,"CO","Parker,CO","City",6,45,"Parker","CO","Parker ,CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",62431,NA,NA,"","","CO0180500","Parker","CO","West","Mountain",62431,"parker","CO",64088,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Parker,TX,County","Parker",0,4,1,3,13,39,5,2017,1,"TX","Parker,TX","County",8,57,"Parker","TX","Parker ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",114776,NA,NA,"","","TX1840000","Parker","TX","South","West South Central",114776,"parker","TX",120283,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Pasadena,CA,City","Pasadena",2,4,21,22,89,174,56,2017,1,"CA","Pasadena,CA","City",49,319,"Pasadena","CA","Pasadena ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",132210,NA,NA,"","","CA0195300","Pasadena","CA","West","Pacific",132210,"pasadena","CA",131966,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Paterson,NJ,City","Paterson",2,2,73,41,108,146,75,2017,1,"NJ","Paterson,NJ","City",118,329,"Paterson","NJ","Paterson ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",158903,NA,NA,"","Inferred Jun - Dec 2021 from annual total","NJ0160800","Paterson","NJ","Northeast","Middle Atlantic",155991,"paterson","NJ",158903,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Pawtucket,RI,City","Pawtucket",0,1,2,23,41,104,12,2017,1,"RI","Pawtucket,RI","City",26,157,"Pawtucket","RI","Pawtucket ,RI","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",75100,NA,NA,"","","RI0040800","Pawtucket","RI","Northeast","New England",75100,"pawtucket","RI",76400,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Pearland,TX,City","Pearland",1,3,1,9,26,158,8,2017,1,"TX","Pearland,TX","City",14,192,"Pearland","TX","Pearland ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",127433,NA,NA,"","","TX0201000","Pearland","TX","South","West South Central",127433,"pearland","TX",114299,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Petaluma,CA,City","Petaluma",0,6,4,21,24,65,9,2017,1,"CA","Petaluma,CA","City",31,98,"Petaluma","CA","Petaluma ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58099,NA,NA,"","","CA0490800","Petaluma","CA","West","Pacific",58099,"petaluma","CA",58493,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Pflugerville,TX,City","Pflugerville",0,4,2,5,10,79,2,2017,1,"TX","Pflugerville,TX","City",11,91,"Pflugerville","TX","Pflugerville ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65599,NA,NA,"","","TX2270900","Pflugerville","TX","South","West South Central",65599,"pflugerville","TX",65056,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Pharr,TX,City","Pharr",0,2,8,6,21,106,1,2017,1,"TX","Pharr,TX","City",16,128,"Pharr","TX","Pharr ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",80359,NA,NA,"","","TX1081100","Pharr","TX","South","West South Central",80359,"pharr","TX",80604,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Philadelphia,PA,City","Philadelphia",30,111,582,591,544,2785,464,2017,1,"PA","Philadelphia,PA","City",1314,3793,"Philadelphia","PA","Philadelphia ,PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",1550843,NA,NA,"","","PAPEP0000","Philadelphia","PA","Northeast","Middle Atlantic",1550843,"philadelphia","PA",1549259,"city 1,000,000+",NA,NA,NA,NA,NA,"City"
"Phoenix,AZ,City","Phoenix",6,113,240,350,1008,2827,592,2017,1,"AZ","Phoenix,AZ","City",709,4427,"Phoenix","AZ","Phoenix ,AZ","https://www.phoenix.gov/administration/departments/police/crime-stats-data/crime-stats-maps.html","Agency Aggregated","Open Source",1660686,NA,NA,"","","AZ0072300","Phoenix","AZ","West","Mountain",1660686,"phoenix","AZ",1662809,"city 1,000,000+",NA,NA,NA,NA,NA,"City"
"Pima,AZ,County","Pima",2,4,12,23,173,546,68,2017,1,"AZ","Pima,AZ","County",41,787,"Pima","AZ","Pima ,AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",365222,NA,NA,"Inferred Jan-Feb 2019 from annual average","","AZ0100000","Pima","AZ","West","Mountain",365222,"pima","AZ",379189,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Pittsburgh,PA,City","Pittsburgh",4,9,91,105,167,695,69,2017,1,"PA","Pittsburgh,PA","City",209,931,"Pittsburgh","PA","Pittsburgh ,PA","https://data.wprdc.org/dataset/monthly-criminal-activity-dashboard/resource/bd41992a-987a-4cca-8798-fbe1cd946b07","Agency RMS","Open Source",304825,NA,NA,"","","PAPPD0000","Pittsburgh","PA","Northeast","Middle Atlantic",304825,"pittsburgh","PA",317177,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Pittsfield,MA,City","Pittsfield",0,12,2,20,53,74,2,2017,1,"MA","Pittsfield,MA","City",34,129,"Pittsfield","MA","Pittsfield ,MA","From Pittsfield PD","Agency Aggregated","Provided by Agency",43078,NA,NA,"","","MA0022200","Pittsfield","MA","Northeast","New England",43078,"pittsfield","MA",42835,"city 25,000 thru 49,999",NA,NA,NA,NA,NA,"City"
"Plano,TX,City","Plano",1,9,9,20,59,363,37,2017,1,"TX","Plano,TX","City",39,459,"Plano","TX","Plano ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",291140,NA,NA,"","","TX0430600","Plano","TX","South","West South Central",291140,"plano","TX",285765,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Pleasanton,CA,City","Pleasanton",0,1,2,2,27,134,11,2017,1,"CA","Pleasanton,CA","City",5,172,"Pleasanton","CA","Pleasanton ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",75238,NA,NA,"","","CA0011100","Pleasanton","CA","West","Pacific",75238,"pleasanton","CA",73054,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Plymouth,MA,City","Plymouth",0,0,0,6,10,30,1,2017,1,"MA","Plymouth,MA","City",6,41,"Plymouth","MA","Plymouth ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",68771,NA,NA,"","","MA0122000","Plymouth","MA","Northeast","New England",68771,"plymouth","MA",68195,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Plymouth,MN,City","Plymouth",0,2,1,2,16,62,3,2017,1,"MN","Plymouth,MN","City",5,81,"Plymouth","MN","Plymouth ,MN","https://cde.state.mn.us/","State UCR","Open Source",77576,NA,NA,"","","MN0271700","Plymouth","MN","Midwest","West North Central",77576,"plymouth","MN",76577,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Pocatello,ID,City","Pocatello",0,1,1,16,32,75,10,2017,1,"ID","Pocatello,ID","City",18,117,"Pocatello","ID","Pocatello ,ID","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",58390,NA,NA,"","","ID0030200","Pocatello","ID","West","Mountain",58390,"pocatello","ID",58618,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Port Arthur,TX,City","Port Arthur",1,0,11,20,51,95,15,2017,1,"TX","Port Arthur,TX","City",32,161,"Port Arthur","TX","Port Arthur ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",55371,NA,NA,"","","TX1230700","Port Arthur","TX","South","West South Central",55371,"port arthur","TX",55313,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Porterville,CA,City","Porterville",1,1,5,12,30,73,31,2017,1,"CA","Porterville,CA","City",19,134,"Porterville","CA","Porterville ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",62891,NA,NA,"Inferred Jun 2021 from annual average","","CA0540500","Porterville","CA","West","Pacific",63165,"porterville","CA",62891,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Portland,OR,City","Portland",0,21,77,121,321,1822,670,2017,1,"OR","Portland,OR","City",219,2813,"Portland","OR","Portland ,OR","https://public.tableau.com/app/profile/portlandpolicebureau/viz/New_Monthly_Neighborhood/MonthlyOffenseTotals","Agency RMS","Open Source",626146,NA,NA,"","","OR0260200","Portland","OR","West","Pacific",626146,"portland","OR",620630,"city 500,000 thru 999,999",NA,NA,NA,NA,NA,"City"
"Portsmouth,VA,City","Portsmouth",3,2,21,21,112,274,44,2017,1,"VA","Portsmouth,VA","City",47,430,"Portsmouth","VA","Portsmouth ,VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",96649,NA,NA,"","","VA1200000","Portsmouth","VA","South","South Atlantic",96649,"portsmouth","VA",97156,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Prescott Valley,AZ,City","Prescott Valley",0,2,0,6,10,84,3,2017,1,"AZ","Prescott Valley,AZ","City",8,97,"Prescott Valley","AZ","Prescott Valley ,AZ","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",50166,NA,NA,"","","AZ0131100","Prescott Valley","AZ","West","Mountain",50166,"prescott valley","AZ",51116,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Prince George's,MD,County","Prince George's",3,9,95,113,198,918,226,2017,1,"MD","Prince George's,MD","County",220,1342,"Prince George's","MD","Prince George's ,MD","https://data.princegeorgescountymd.gov/browse?category=Public+Safety&sortBy=relevance&page=1&pageSize=20","Agency RMS","Open Source",725229,NA,NA,"Used FBI data for Jan & Feb 2017, agency data since","","MD0172100","Prince George's","MD","South","South Atlantic",725229,"prince george's cnty pd","MD",737317,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Prince William,VA,County","Prince William",1,9,20,51,45,328,37,2017,1,"VA","Prince William,VA","County",81,410,"Prince William","VA","Prince William ,VA","From VA","State UCR","Provided by State UCR Program",480467,NA,NA,"","","VA0750300","Prince William","VA","South","South Atlantic",480467,"prince william county pd","VA",486544,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Providence,RI,City","Providence",0,10,29,43,108,380,58,2017,1,"RI","Providence,RI","City",82,546,"Providence","RI","Providence ,RI","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",189590,NA,NA,"","","RI0040900","Providence","RI","Northeast","New England",189590,"providence","RI",193679,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Quincy,MA,City","Quincy",0,6,11,16,28,112,9,2017,1,"MA","Quincy,MA","City",33,149,"Quincy","MA","Quincy ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",102465,NA,NA,"","","MA0112000","Quincy","MA","Northeast","New England",102465,"quincy","MA",103550,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Raleigh,NC,City","Raleigh",0,10,46,84,189,664,64,2017,1,"NC","Raleigh,NC","City",140,917,"Raleigh","NC","Raleigh ,NC","From NC","State UCR","Provided by State UCR Program",482842,NA,NA,"","","NC0920100","Raleigh","NC","South","South Atlantic",482842,"raleigh","NC",486464,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Reading,PA,City","Reading",0,1,17,13,59,118,13,2017,1,"PA","Reading,PA","City",31,190,"Reading","PA","Reading ,PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",97790,NA,NA,"","","PA0061400","Reading","PA","Northeast","Middle Atlantic",97790,"reading","PA",97868,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
