"agency_name","state_name","crime_type","ytd_month_range","two_years_prior_full","previous_year_full","two_years_prior_previous_year_full_pct_change","two_years_prior_ytd","previous_year_ytd","current_year_ytd","two_years_prior_current_year_ytd_pct_change","previous_year_current_year_ytd_pct_change","population","number_of_agencies","last_updated"
"Newton","Massachusetts","robbery","Jan - Jun 2025",7,1,-85.7142857142857,5,1,3,-40,200,86996,1,"2026-01-19 09:07:50 EST"
"Newton","Massachusetts","theft","Jan - Jun 2025",414,451,8.93719806763285,196,194,201,2.55102040816327,3.60824742268041,86996,1,"2026-01-19 09:07:50 EST"
"Newton","Massachusetts","violent_crime","Jan - Jun 2025",0,0,NA,0,0,0,NA,NA,86996,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","aggravated_assault","Jan - Nov 2025",54,45,-16.6666666666667,49,39,27,-44.8979591836735,-30.7692307692308,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","burglary","Jan - Nov 2025",19,22,15.7894736842105,16,18,15,-6.25,-16.6666666666667,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","motor_vehicle_theft","Jan - Nov 2025",38,52,36.8421052631579,35,46,33,-5.71428571428571,-28.2608695652174,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","murder","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","property_crime","Jan - Nov 2025",448,407,-9.15178571428571,420,353,295,-29.7619047619048,-16.4305949008499,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","rape","Jan - Nov 2025",20,19,-5,19,18,17,-10.5263157894737,-5.55555555555556,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","robbery","Jan - Nov 2025",8,2,-75,8,2,2,-75,0,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","theft","Jan - Nov 2025",391,333,-14.8337595907928,369,289,247,-33.0623306233062,-14.5328719723183,74211,1,"2026-01-19 09:07:50 EST"
"Noblesville","Indiana","violent_crime","Jan - Nov 2025",82,66,-19.5121951219512,76,59,46,-39.4736842105263,-22.0338983050847,74211,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","aggravated_assault","Jan - Nov 2025",893,782,-12.4300111982083,831,717,597,-28.158844765343,-16.7364016736402,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","burglary","Jan - Nov 2025",571,507,-11.2084063047285,531,452,442,-16.7608286252354,-2.21238938053097,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","motor_vehicle_theft","Jan - Nov 2025",1519,915,-39.7630019749835,1447,842,479,-66.8970283344851,-43.1116389548694,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","murder","Jan - Nov 2025",43,37,-13.953488372093,38,36,24,-36.8421052631579,-33.3333333333333,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","property_crime","Jan - Nov 2025",8874,8642,-2.61437908496732,8182,8018,6608,-19.2373502811049,-17.5854327762534,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","rape","Jan - Nov 2025",83,95,14.4578313253012,78,90,79,1.28205128205128,-12.2222222222222,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","robbery","Jan - Nov 2025",206,179,-13.1067961165049,194,161,149,-23.1958762886598,-7.45341614906832,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","theft","Jan - Nov 2025",6784,7220,6.42688679245283,6204,6724,5687,-8.33333333333333,-15.4223676383105,230849,1,"2026-01-19 09:07:50 EST"
"Norfolk","Virginia","violent_crime","Jan - Nov 2025",1225,1093,-10.7755102040816,1141,1004,849,-25.5915863277826,-15.4382470119522,230849,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","aggravated_assault","Jan - Aug 2025",107,114,6.54205607476635,77,89,65,-15.5844155844156,-26.9662921348315,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","burglary","Jan - Aug 2025",77,122,58.4415584415584,26,92,28,7.69230769230769,-69.5652173913043,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","motor_vehicle_theft","Jan - Aug 2025",38,47,23.6842105263158,27,33,15,-44.4444444444444,-54.5454545454545,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","murder","Jan - Aug 2025",0,2,Inf,0,1,0,NA,-100,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","property_crime","Jan - Aug 2025",0,0,NA,0,0,0,NA,NA,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","rape","Jan - Aug 2025",38,51,34.2105263157895,27,32,21,-22.2222222222222,-34.375,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","robbery","Jan - Aug 2025",14,8,-42.8571428571429,8,5,8,0,60,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","theft","Jan - Aug 2025",766,666,-13.0548302872063,507,411,532,4.93096646942801,29.4403892944039,52883,1,"2026-01-19 09:07:50 EST"
"Normal","Illinois","violent_crime","Jan - Aug 2025",0,0,NA,0,0,0,NA,NA,52883,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","aggravated_assault","Jan - Sep 2025",320,266,-16.875,231,206,196,-15.1515151515152,-4.85436893203883,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","burglary","Jan - Sep 2025",453,448,-1.1037527593819,373,329,245,-34.3163538873995,-25.531914893617,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","motor_vehicle_theft","Jan - Sep 2025",392,317,-19.1326530612245,288,248,182,-36.8055555555556,-26.6129032258064,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","murder","Jan - Sep 2025",3,1,-66.6666666666667,3,1,4,33.3333333333333,300,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","property_crime","Jan - Sep 2025",0,0,NA,0,0,0,NA,NA,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","rape","Jan - Sep 2025",94,75,-20.2127659574468,79,54,77,-2.53164556962025,42.5925925925926,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","robbery","Jan - Sep 2025",40,31,-22.5,31,19,29,-6.45161290322581,52.6315789473684,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","theft","Jan - Sep 2025",2417,2349,-2.81340504757964,1811,1740,1601,-11.5958034235229,-7.98850574712644,130366,1,"2026-01-19 09:07:50 EST"
"Norman","Oklahoma","violent_crime","Jan - Sep 2025",0,0,NA,0,0,0,NA,NA,130366,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","aggravated_assault","Jan - Nov 2025",45,65,44.4444444444444,40,61,40,0,-34.4262295081967,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","burglary","Jan - Nov 2025",33,21,-36.3636363636364,28,21,24,-14.2857142857143,14.2857142857143,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","motor_vehicle_theft","Jan - Nov 2025",77,45,-41.5584415584416,70,40,68,-2.85714285714286,70,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","murder","Jan - Nov 2025",0,2,Inf,0,1,0,NA,-100,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","property_crime","Jan - Nov 2025",592,392,-33.7837837837838,546,369,348,-36.2637362637363,-5.6910569105691,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","rape","Jan - Nov 2025",9,9,0,9,7,7,-22.2222222222222,0,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","robbery","Jan - Nov 2025",18,31,72.2222222222222,17,26,15,-11.7647058823529,-42.3076923076923,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","theft","Jan - Nov 2025",482,326,-32.3651452282158,448,308,256,-42.8571428571429,-16.8831168831169,59147,1,"2026-01-19 09:07:50 EST"
"North Bergen Township","New Jersey","violent_crime","Jan - Nov 2025",72,107,48.6111111111111,66,95,62,-6.06060606060606,-34.7368421052632,59147,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","aggravated_assault","Jan - Oct 2025",834,717,-14.0287769784173,705,602,548,-22.2695035460993,-8.97009966777409,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","burglary","Jan - Oct 2025",483,400,-17.184265010352,401,325,329,-17.9551122194514,1.23076923076923,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","motor_vehicle_theft","Jan - Oct 2025",845,651,-22.9585798816568,734,562,352,-52.0435967302452,-37.3665480427046,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","murder","Jan - Oct 2025",30,21,-30,26,13,9,-65.3846153846154,-30.7692307692308,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","rape","Jan - Oct 2025",84,78,-7.14285714285714,77,63,61,-20.7792207792208,-3.17460317460317,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","robbery","Jan - Oct 2025",165,189,14.5454545454545,143,140,111,-22.3776223776224,-20.7142857142857,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","theft","Jan - Oct 2025",4406,3850,-12.6191556967771,3788,3222,2932,-22.59767687434,-9.00062073246431,120162,1,"2026-01-19 09:07:50 EST"
"North Charleston","South Carolina","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,120162,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","aggravated_assault","Jan - Oct 2025",767,664,-13.4289439374185,667,592,551,-17.3913043478261,-6.92567567567568,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","burglary","Jan - Oct 2025",862,965,11.9489559164733,711,844,475,-33.1926863572433,-43.7203791469194,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","motor_vehicle_theft","Jan - Oct 2025",3219,2050,-36.3156259707984,2846,1695,1317,-53.7245256500351,-22.3008849557522,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","murder","Jan - Oct 2025",28,35,25,27,30,18,-33.3333333333333,-40,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","rape","Jan - Oct 2025",89,92,3.37078651685393,76,83,56,-26.3157894736842,-32.5301204819277,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","robbery","Jan - Oct 2025",388,324,-16.4948453608247,325,267,251,-22.7692307692308,-5.99250936329588,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","theft","Jan - Oct 2025",2732,2716,-0.585651537335286,2287,2302,2186,-4.41626585045912,-5.0390964378801,290751,1,"2026-01-19 09:07:50 EST"
"North Las Vegas","Nevada","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,290751,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","aggravated_assault","Jan - Nov 2025",665,600,-9.77443609022556,615,548,457,-25.6910569105691,-16.6058394160584,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","burglary","Jan - Nov 2025",401,388,-3.24189526184539,356,351,425,19.3820224719101,21.0826210826211,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","motor_vehicle_theft","Jan - Nov 2025",362,336,-7.18232044198895,325,310,220,-32.3076923076923,-29.0322580645161,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","murder","Jan - Nov 2025",17,19,11.7647058823529,15,14,9,-40,-35.7142857142857,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","property_crime","Jan - Nov 2025",2669,2798,4.83327088797302,2396,2561,2415,0.792988313856427,-5.70089808668489,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","rape","Jan - Nov 2025",31,26,-16.1290322580645,29,23,19,-34.4827586206897,-17.3913043478261,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","robbery","Jan - Nov 2025",94,117,24.468085106383,83,107,66,-20.4819277108434,-38.3177570093458,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","theft","Jan - Nov 2025",1906,2074,8.81427072402938,1715,1900,1770,3.2069970845481,-6.8421052631579,64612,1,"2026-01-19 09:07:50 EST"
"North Little Rock","Arkansas","violent_crime","Jan - Nov 2025",807,762,-5.57620817843866,742,692,551,-25.7412398921833,-20.3757225433526,64612,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","aggravated_assault","Jan - Nov 2025",90,111,23.3333333333333,83,102,56,-32.5301204819277,-45.0980392156863,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","burglary","Jan - Nov 2025",203,168,-17.2413793103448,189,159,127,-32.8042328042328,-20.125786163522,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","motor_vehicle_theft","Jan - Nov 2025",172,142,-17.4418604651163,155,132,94,-39.3548387096774,-28.7878787878788,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","murder","Jan - Nov 2025",1,3,200,1,3,6,500,100,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","property_crime","Jan - Nov 2025",1604,1577,-1.68329177057357,1454,1467,1166,-19.8074277854195,-20.5180640763463,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","rape","Jan - Nov 2025",32,27,-15.625,29,27,31,6.89655172413793,14.8148148148148,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","robbery","Jan - Nov 2025",21,16,-23.8095238095238,19,14,13,-31.578947368421,-7.14285714285714,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","theft","Jan - Nov 2025",1229,1267,3.09194467046379,1110,1176,945,-14.8648648648649,-19.6428571428571,70853,1,"2026-01-19 09:07:50 EST"
"North Richland Hills","Texas","violent_crime","Jan - Nov 2025",144,157,9.02777777777778,132,146,106,-19.6969696969697,-27.3972602739726,70853,1,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","aggravated_assault","Jan - Nov 2025",55045,55915,1.58052502497956,50879,51818,50555,-0.636804968651113,-2.43737697325254,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","burglary","Jan - Nov 2025",32772,30329,-7.4545343585988,30150,27899,25753,-14.5837479270315,-7.69203197247213,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","motor_vehicle_theft","Jan - Nov 2025",61902,47568,-23.1559561888146,57456,44149,40262,-29.9255082149819,-8.80427642755215,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","murder","Jan - Nov 2025",1209,968,-19.933829611249,1126,902,709,-37.0337477797513,-21.3968957871397,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","property_crime","Jan - Nov 2025",293762,275253,-6.30067878078172,269951,253867,238463,-11.6643390837596,-6.06774413373932,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","rape","Jan - Nov 2025",4224,4458,5.53977272727273,3921,4120,4208,7.31956133639378,2.13592233009709,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","robbery","Jan - Nov 2025",28130,26324,-6.42019196587273,25698,24461,21653,-15.74052455444,-11.4794979763705,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","theft","Jan - Nov 2025",199088,197356,-0.869967049746846,182345,181819,172448,-5.42762346102169,-5.15402680687937,16357854,68,"2026-01-19 09:07:50 EST"
"Northeast","Nationwide","violent_crime","Jan - Nov 2025",88608,87665,-1.06423799205489,81624,81301,77125,-5.51185925708125,-5.13646818612317,16357854,68,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","aggravated_assault","Jan - Oct 2025",64,50,-21.875,55,40,25,-54.5454545454545,-37.5,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","burglary","Jan - Oct 2025",95,227,138.947368421053,85,159,45,-47.0588235294118,-71.6981132075472,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","motor_vehicle_theft","Jan - Oct 2025",153,151,-1.30718954248366,127,124,91,-28.3464566929134,-26.6129032258064,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","murder","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","rape","Jan - Oct 2025",9,14,55.5555555555556,8,12,4,-50,-66.6666666666667,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","robbery","Jan - Oct 2025",28,15,-46.4285714285714,22,12,7,-68.1818181818182,-41.6666666666667,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","theft","Jan - Oct 2025",1181,1022,-13.46316680779,1000,898,582,-41.8,-35.1893095768374,91639,1,"2026-01-19 09:07:50 EST"
"Norwalk","Connecticut","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,91639,1,"2026-01-19 09:07:50 EST"
"Novato","California","aggravated_assault","Jan - Nov 2025",127,90,-29.1338582677165,116,84,71,-38.7931034482759,-15.4761904761905,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","burglary","Jan - Nov 2025",73,42,-42.4657534246575,66,38,30,-54.5454545454545,-21.0526315789474,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","motor_vehicle_theft","Jan - Nov 2025",165,83,-49.6969696969697,145,78,75,-48.2758620689655,-3.84615384615385,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","murder","Jan - Nov 2025",1,0,-100,1,0,0,-100,NA,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","property_crime","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","rape","Jan - Nov 2025",18,18,0,18,17,8,-55.5555555555556,-52.9411764705882,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","robbery","Jan - Nov 2025",23,24,4.34782608695652,23,22,21,-8.69565217391304,-4.54545454545455,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","theft","Jan - Nov 2025",639,585,-8.45070422535211,578,535,482,-16.6089965397924,-9.90654205607477,51733,1,"2026-01-19 09:07:50 EST"
"Novato","California","violent_crime","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,51733,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","aggravated_assault","Jan - Nov 2025",48,55,14.5833333333333,46,49,54,17.3913043478261,10.2040816326531,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","burglary","Jan - Nov 2025",32,29,-9.375,28,25,16,-42.8571428571429,-36,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","motor_vehicle_theft","Jan - Nov 2025",78,53,-32.051282051282,75,49,29,-61.3333333333333,-40.8163265306122,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","murder","Jan - Nov 2025",0,1,Inf,0,1,0,NA,-100,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","property_crime","Jan - Nov 2025",566,439,-22.4381625441696,521,406,326,-37.4280230326296,-19.7044334975369,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","rape","Jan - Nov 2025",15,10,-33.3333333333333,12,9,4,-66.6666666666667,-55.5555555555556,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","robbery","Jan - Nov 2025",2,2,0,2,2,1,-50,-50,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","theft","Jan - Nov 2025",456,357,-21.7105263157895,418,332,281,-32.7751196172249,-15.3614457831325,66482,1,"2026-01-19 09:07:50 EST"
"Novi","Michigan","violent_crime","Jan - Nov 2025",65,68,4.61538461538462,60,61,59,-1.66666666666667,-3.27868852459016,66482,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","aggravated_assault","Jan - Oct 2025",45,38,-15.5555555555556,29,30,52,79.3103448275862,73.3333333333333,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","burglary","Jan - Oct 2025",47,29,-38.2978723404255,42,25,25,-40.4761904761905,0,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","motor_vehicle_theft","Jan - Oct 2025",47,34,-27.6595744680851,44,33,33,-25,0,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","murder","Jan - Oct 2025",0,0,NA,0,0,1,Inf,Inf,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","property_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","rape","Jan - Oct 2025",29,18,-37.9310344827586,26,12,22,-15.3846153846154,83.3333333333333,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","robbery","Jan - Oct 2025",11,1,-90.9090909090909,8,0,0,-100,NA,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","theft","Jan - Oct 2025",580,393,-32.2413793103448,495,334,383,-22.6262626262626,14.6706586826347,94702,1,"2026-01-19 09:07:50 EST"
"O'Fallon","Missouri","violent_crime","Jan - Oct 2025",0,0,NA,0,0,0,NA,NA,94702,1,"2026-01-19 09:07:50 EST"
"Oak Lawn","Illinois","aggravated_assault","Jan - Nov 2025",34,54,58.8235294117647,27,52,15,-44.4444444444444,-71.1538461538462,55368,1,"2026-01-19 09:07:50 EST"
"Oak Lawn","Illinois","burglary","Jan - Nov 2025",86,186,116.279069767442,83,162,52,-37.3493975903614,-67.9012345679012,55368,1,"2026-01-19 09:07:50 EST"
"Oak Lawn","Illinois","motor_vehicle_theft","Jan - Nov 2025",133,130,-2.25563909774436,127,125,79,-37.7952755905512,-36.8,55368,1,"2026-01-19 09:07:50 EST"
"Oak Lawn","Illinois","murder","Jan - Nov 2025",0,2,Inf,0,2,0,NA,-100,55368,1,"2026-01-19 09:07:50 EST"
"Oak Lawn","Illinois","property_crime","Jan - Nov 2025",873,958,9.73654066437572,814,865,712,-12.5307125307125,-17.6878612716763,55368,1,"2026-01-19 09:07:50 EST"
